pitch_name,game_year,game_month,game_day,home_team,LAA_score,ENEMY_score,score_difference,is_LAA_score_is_higher,stand,on_3b,on_2b,on_1b,count_runner,inning,pitch_number,pitch_count_per_inning,pitch_count_per_game,outs_when_up,balls,strikes,sz_top,sz_bot,is_first_pitch_number,release_speed,release_pos_x,release_pos_y,is_incourse_ball,is_high_ball,release_pos_z,release_spin_rate,release_extension,plate_x,plate_z,events,description,zone,type,hc_x,hc_y,one_pitch_ago,two_pitches_ago,three_pitches_ago
0,2018,4,8,0,0,0,0,0,1,0,0,0,0,1,3,15,15,2,0,2,3.16,1.35,0,86.7,-2.03,54.56,-1.0,-1.0,6.2,1307.0,5.9,-0.66,0.88,19.0,9.0,13.0,0.0,0.0,0.0,Split-Finger,4-Seam Fastball,
1,2018,4,8,0,2,0,2,1,0,0,0,0,0,2,1,1,16,0,0,0,3.36,1.4,1,,,,,,,,,,,,,,,,,,,
1,2018,4,8,0,2,0,2,1,0,0,0,0,0,2,2,2,17,0,0,1,3.36,1.4,0,93.6,-2.17,54.02,1.0,0.0,6.16,2102.0,6.5,-0.57,2.25,19.0,2.0,4.0,0.0,0.0,0.0,4-Seam Fastball,,
0,2018,4,8,0,2,0,2,1,0,0,0,0,0,2,3,3,18,0,1,1,3.34,1.43,0,96.4,-2.26,53.75,-1.0,-1.0,6.08,2171.0,6.8,1.34,1.24,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,
1,2018,4,8,0,2,0,2,1,0,0,0,0,0,2,4,4,19,0,2,1,3.33,1.4,0,81.1,-2.35,54.4,1.0,1.0,6.06,2452.1,6.1,-1.15,3.4,19.0,0.0,11.0,1.0,0.0,0.0,Sweeper,4-Seam Fastball,4-Seam Fastball
1,2018,4,8,0,2,0,2,1,0,0,0,0,0,2,5,5,20,0,2,2,3.36,1.49,0,95.1,-2.18,53.9,-1.0,0.0,6.07,2177.0,6.6,0.38,2.65,19.0,3.0,6.0,0.0,0.0,0.0,4-Seam Fastball,Sweeper,4-Seam Fastball
1,2018,4,8,0,2,0,2,1,0,0,0,0,0,2,6,6,21,0,3,2,3.33,1.4,0,95.7,-2.15,53.91,-1.0,-1.0,6.07,2293.0,6.6,0.23,0.71,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,Sweeper
0,2018,4,8,0,2,0,2,1,1,0,0,0,0,2,1,7,22,1,0,0,3.56,1.62,1,,,,,,,,,,,,,,,,,,,
1,2018,4,8,0,2,0,2,1,1,0,0,0,0,2,2,8,23,1,1,0,3.43,1.48,0,84.2,-2.02,54.52,-1.0,-1.0,6.23,1329.0,6.0,-0.68,1.26,19.0,0.0,13.0,1.0,0.0,0.0,Split-Finger,,
1,2018,4,8,0,2,0,2,1,1,0,0,0,0,2,3,9,24,1,1,1,3.61,1.77,0,96.3,-2.22,53.97,-1.0,1.0,6.05,2252.0,6.5,-0.43,3.24,19.0,9.0,1.0,0.0,0.0,0.0,4-Seam Fastball,Split-Finger,
0,2018,4,8,0,2,0,2,1,1,0,0,0,0,2,4,10,25,1,2,1,3.43,1.48,0,96.5,-2.1,53.95,1.0,-1.0,6.07,2241.0,6.6,1.16,1.33,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,Split-Finger
0,2018,4,8,0,2,0,2,1,1,0,0,0,0,2,5,11,26,1,2,2,3.43,1.48,0,84.9,-2.08,54.44,-1.0,-1.0,6.13,1248.0,6.1,-0.7,1.38,19.0,9.0,7.0,0.0,0.0,0.0,Split-Finger,4-Seam Fastball,4-Seam Fastball
1,2018,4,8,0,2,0,2,1,0,0,0,0,0,2,1,12,27,2,0,0,3.55,1.62,1,,,,,,,,,,,,,,,,,,,
0,2018,4,8,0,2,0,2,1,0,0,0,0,0,2,2,13,28,2,1,0,3.55,1.33,0,96.3,-2.19,53.97,-1.0,-1.0,6.02,2223.0,6.5,0.71,1.3,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,,
0,2018,4,8,0,2,0,2,1,0,0,0,0,0,2,3,14,29,2,1,1,3.55,1.33,0,81.5,-2.34,54.51,1.0,0.0,5.99,2212.0,6.0,-0.64,2.17,19.0,2.0,4.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,
1,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,1,1,30,0,0,0,3.39,1.4,1,,,,,,,,,,,,,,,,,,,
0,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,2,2,31,0,0,1,3.11,1.4,0,94.6,-2.15,54.15,0.0,0.0,6.15,2153.0,6.3,-0.25,2.35,19.0,2.0,5.0,0.0,0.0,0.0,4-Seam Fastball,,
0,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,3,3,32,0,1,1,3.38,1.4,0,79.9,-2.46,54.47,1.0,1.0,6.03,2135.0,6.0,-0.64,2.69,19.0,0.0,1.0,1.0,0.0,0.0,Sweeper,4-Seam Fastball,
1,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,4,4,33,0,2,1,3.41,1.41,0,80.3,-2.26,54.36,-1.0,-1.0,6.12,2106.0,6.1,0.92,0.52,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,Sweeper,4-Seam Fastball
1,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,5,5,34,0,2,2,3.37,1.53,0,94.1,-2.19,53.56,0.0,0.0,6.05,2150.0,6.9,-0.1,2.24,19.0,3.0,5.0,0.0,0.0,0.0,4-Seam Fastball,Sweeper,Sweeper
0,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,1,6,35,1,0,0,3.41,1.48,1,,,,,,,,,,,,,,,,,,,
0,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,2,7,36,1,0,1,3.41,1.49,0,80.5,-2.29,54.54,1.0,0.0,6.02,2316.0,6.0,-0.28,2.38,19.0,2.0,4.0,0.0,0.0,0.0,Sweeper,,
0,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,3,8,37,1,0,2,3.4,1.47,0,85.6,-2.04,54.6,1.0,1.0,6.26,1288.0,5.9,-0.57,3.1,19.0,2.0,1.0,0.0,0.0,0.0,Split-Finger,Sweeper,
1,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,1,9,38,2,0,0,3.34,1.4,1,,,,,,,,,,,,,,,,,,,
1,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,2,10,39,2,1,0,3.32,1.51,0,97.7,-2.27,53.88,-1.0,-1.0,5.97,2247.0,6.6,0.29,-0.57,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,,
0,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,3,11,40,2,1,1,3.29,1.41,0,96.1,-2.31,54.06,-1.0,-1.0,6.01,2207.0,6.4,0.7,1.77,19.0,3.0,9.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,
1,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,4,12,41,2,2,1,3.42,1.5,0,85.1,-2.06,54.45,1.0,1.0,6.19,1161.0,6.0,-0.59,4.11,19.0,0.0,11.0,1.0,0.0,0.0,Split-Finger,4-Seam Fastball,4-Seam Fastball
0,2018,4,8,0,2,0,2,1,0,0,0,0,0,3,5,13,42,2,2,2,3.1,1.26,0,96.7,-2.25,53.8,0.0,-1.0,5.99,2166.0,6.7,0.0,1.5,19.0,2.0,8.0,0.0,0.0,0.0,4-Seam Fastball,Split-Finger,4-Seam Fastball
0,2018,4,8,0,5,0,5,1,0,0,0,0,0,5,1,1,43,0,0,0,3.33,1.4,1,,,,,,,,,,,,,,,,,,,
0,2018,4,8,0,5,0,5,1,0,0,0,0,0,5,2,2,44,0,0,1,3.33,1.4,0,82.9,-2.06,54.54,-1.0,-1.0,6.35,1085.0,6.0,0.19,0.72,19.0,9.0,14.0,0.0,0.0,0.0,Split-Finger,,
0,2018,4,8,0,5,0,5,1,0,0,0,0,0,5,3,3,45,0,0,2,3.36,1.54,0,87.3,-2.23,54.62,-1.0,-1.0,6.23,1204.0,5.9,0.6,1.19,19.0,9.0,14.0,0.0,0.0,0.0,Split-Finger,Split-Finger,
1,2018,4,8,0,5,0,5,1,0,0,0,0,0,5,4,4,46,0,1,2,3.36,1.4,0,89.3,-2.09,54.33,-1.0,-1.0,6.17,1233.0,6.2,1.12,0.71,19.0,0.0,14.0,1.0,0.0,0.0,Split-Finger,Split-Finger,Split-Finger
1,2018,4,8,0,5,0,5,1,0,0,0,0,0,5,5,5,47,0,2,2,3.33,1.4,0,97.8,-2.27,53.74,1.0,1.0,6.04,2035.0,6.8,-0.43,3.79,19.0,0.0,11.0,1.0,0.0,0.0,4-Seam Fastball,Split-Finger,Split-Finger
1,2018,4,8,0,5,0,5,1,1,0,0,0,0,5,1,6,48,1,0,0,3.43,1.48,1,,,,,,,,,,,,,,,,,,,
0,2018,4,8,0,5,0,5,1,1,0,0,0,0,5,2,7,49,1,0,1,3.43,1.48,0,97.5,-2.32,53.87,-1.0,1.0,6.02,2034.0,6.6,-0.47,2.95,19.0,9.0,1.0,0.0,0.0,0.0,4-Seam Fastball,,
1,2018,4,8,0,5,0,5,1,1,0,0,0,0,5,3,8,50,1,0,2,3.43,1.48,0,88.6,-2.17,54.37,1.0,-1.0,6.15,1000.0,6.1,0.54,0.68,19.0,9.0,14.0,0.0,0.0,0.0,Split-Finger,4-Seam Fastball,
0,2018,4,8,0,5,0,5,1,0,0,0,0,0,5,1,9,51,2,0,0,3.55,1.33,1,,,,,,,,,,,,,,,,,,,
1,2018,4,8,0,5,0,5,1,0,0,0,0,0,5,2,10,52,2,0,1,3.55,1.33,0,86.1,-2.19,54.43,1.0,-1.0,6.15,1137.0,6.1,-0.5,1.54,19.0,9.0,7.0,0.0,0.0,0.0,Split-Finger,,
1,2018,4,8,0,5,0,5,1,0,0,0,0,0,5,3,11,53,2,0,2,3.55,1.57,0,99.1,-2.34,53.91,1.0,1.0,5.97,2310.0,6.6,-0.41,2.89,19.0,3.0,1.0,0.0,0.0,0.0,4-Seam Fastball,Split-Finger,
0,2018,4,8,0,5,0,5,1,0,0,0,0,0,5,4,12,54,2,1,2,3.36,1.52,0,99.0,-2.28,53.95,-1.0,1.0,6.04,2337.0,6.5,0.16,3.97,19.0,0.0,12.0,1.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,Split-Finger
0,2018,4,8,0,5,0,5,1,0,0,0,0,0,5,5,13,55,2,2,2,3.55,1.33,0,88.1,-2.19,54.51,1.0,1.0,6.15,1193.0,6.0,-1.04,3.64,19.0,0.0,11.0,1.0,0.0,0.0,Split-Finger,4-Seam Fastball,4-Seam Fastball
1,2018,4,8,0,5,0,5,1,0,0,0,0,0,6,1,1,56,0,0,0,3.38,1.4,1,,,,,,,,,,,,,,,,,,,
0,2018,4,8,0,5,0,5,1,0,0,0,0,0,6,2,2,57,0,1,0,3.38,1.4,0,92.4,-2.21,54.25,1.0,1.0,6.17,1998.0,6.2,-0.15,3.73,19.0,0.0,11.0,1.0,0.0,0.0,4-Seam Fastball,,
1,2018,4,8,0,5,0,5,1,0,0,0,0,0,6,3,3,58,0,2,0,3.39,1.4,0,78.7,-2.41,54.5,-1.0,-1.0,6.1,2139.0,6.0,1.53,1.18,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,4-Seam Fastball,
1,2018,4,8,0,5,0,5,1,0,0,0,0,0,6,4,4,59,0,2,1,3.41,1.41,0,94.6,-2.39,53.9,0.0,-1.0,6.06,2215.0,6.6,0.25,1.6,19.0,2.0,8.0,0.0,0.0,0.0,4-Seam Fastball,Sweeper,4-Seam Fastball
1,2018,4,8,0,5,0,5,1,0,0,0,0,0,6,5,5,60,0,2,2,3.38,1.4,0,96.3,-2.38,54.09,-1.0,0.0,6.01,2098.0,6.4,0.65,2.32,19.0,3.0,6.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,Sweeper
1,2018,4,8,0,5,0,5,1,0,0,0,0,0,6,6,6,61,0,3,2,3.41,1.41,0,98.2,-2.38,53.95,-1.0,-1.0,6.01,2258.0,6.6,1.15,1.05,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,4-Seam Fastball
0,2018,4,8,0,5,0,5,1,0,0,0,0,0,6,1,7,62,1,0,0,3.4,1.48,1,,,,,,,,,,,,,,,,,,,
0,2018,4,8,0,5,0,5,1,0,0,0,0,0,6,1,8,63,2,0,0,3.18,1.4,1,,,,,,,,,,,,,,,,,,,
0,2018,4,8,0,5,0,5,1,0,0,0,0,0,6,2,9,64,2,0,1,3.1,1.26,0,81.7,-2.49,54.33,1.0,-1.0,5.94,2231.0,6.2,-0.34,1.8,19.0,2.0,7.0,0.0,0.0,0.0,Sweeper,,
0,2018,4,8,0,5,0,5,1,0,0,0,0,0,6,3,10,65,2,0,2,3.1,1.26,0,89.4,-2.19,54.47,-1.0,-1.0,6.18,1376.0,6.0,0.71,0.45,19.0,9.0,14.0,0.0,0.0,0.0,Split-Finger,Sweeper,
0,2018,4,8,0,6,0,6,1,1,0,0,0,0,7,1,1,66,0,0,0,3.22,1.41,1,,,,,,,,,,,,,,,,,,,
1,2018,4,8,0,6,0,6,1,1,0,0,0,0,7,2,2,67,0,0,1,3.22,1.41,0,83.0,-1.94,54.46,1.0,-1.0,6.34,1155.0,6.0,0.73,1.86,19.0,9.0,9.0,0.0,0.0,0.0,Split-Finger,,
0,2018,4,8,0,6,0,6,1,0,0,0,0,0,7,1,3,68,1,0,0,3.31,1.42,1,,,,,,,,,,,,,,,,,,,
0,2018,4,8,0,6,0,6,1,0,0,0,0,0,7,2,4,69,1,1,0,3.31,1.47,0,85.4,-2.08,54.35,-1.0,-1.0,6.21,1085.0,6.1,0.36,0.5,19.0,0.0,14.0,1.0,0.0,0.0,Split-Finger,,
1,2018,4,8,0,6,0,6,1,0,0,0,0,0,7,3,5,70,1,2,0,3.27,1.41,0,80.3,-2.37,54.31,-1.0,-1.0,6.01,2067.0,6.2,0.8,1.41,19.0,0.0,9.0,1.0,0.0,0.0,Sweeper,Split-Finger,
1,2018,4,8,0,6,0,6,1,1,0,0,1,1,7,1,6,71,1,0,0,3.41,1.5,1,,,,,,,,,,,,,,,,,,,
1,2018,4,8,0,6,0,6,1,1,0,0,1,1,7,2,7,72,1,1,0,3.26,1.5,0,96.1,-2.24,53.98,1.0,-1.0,5.98,2202.0,6.5,0.89,1.56,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,,
0,2018,4,8,0,6,0,6,1,1,0,0,1,1,7,3,8,73,1,2,0,3.31,1.55,0,97.1,-2.42,53.95,1.0,-1.0,5.91,2100.0,6.5,0.02,1.14,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,
1,2018,4,8,0,6,0,6,1,1,0,0,1,1,7,4,9,74,1,3,0,3.36,1.5,0,85.7,-2.23,54.3,1.0,-1.0,6.04,1221.0,6.2,2.31,-0.57,19.0,1.0,14.0,1.0,0.0,0.0,Split-Finger,4-Seam Fastball,4-Seam Fastball
0,2018,4,8,0,6,0,6,1,0,0,1,1,2,7,1,10,75,1,0,0,3.33,1.4,1,,,,,,,,,,,,,,,,,,,
0,2018,4,8,0,6,0,6,1,1,1,1,0,2,7,1,11,76,2,0,0,3.46,1.48,1,,,,,,,,,,,,,,,,,,,
1,2018,4,8,0,6,0,6,1,1,1,1,0,2,7,2,12,77,2,1,0,3.54,1.62,0,73.4,-2.03,54.24,-1.0,-1.0,6.22,2371.0,6.3,-1.46,2.41,19.0,0.0,13.0,1.0,0.0,0.0,Curveball,,
0,2018,4,8,0,6,0,6,1,1,1,1,0,2,7,3,13,78,2,1,1,3.56,1.72,0,98.0,-2.32,54.06,-1.0,-1.0,6.02,2055.0,6.4,-0.59,1.83,19.0,2.0,7.0,0.0,0.0,0.0,4-Seam Fastball,Curveball,
0,2018,4,8,0,6,0,6,1,1,1,1,0,2,7,4,14,79,2,2,1,3.46,1.57,0,88.5,-2.25,54.57,-1.0,1.0,6.08,978.0,5.9,-1.54,3.19,19.0,0.0,11.0,1.0,0.0,0.0,Split-Finger,4-Seam Fastball,Curveball
1,2018,4,8,0,6,0,6,1,1,1,1,0,2,7,5,15,80,2,3,1,3.44,1.53,0,86.3,-2.18,54.48,-1.0,1.0,6.11,1062.0,6.0,-0.79,3.87,19.0,0.0,11.0,1.0,0.0,0.0,Split-Finger,Split-Finger,4-Seam Fastball
0,2018,4,8,0,6,0,6,1,1,1,1,0,2,7,6,16,81,2,3,2,3.43,1.48,0,98.5,-2.28,54.06,-1.0,-1.0,6.0,2105.0,6.4,-0.62,1.96,19.0,2.0,7.0,0.0,0.0,0.0,4-Seam Fastball,Split-Finger,Split-Finger
1,2018,4,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3.07,1.42,1,,,,,,,,,,,,,,,,,,,
1,2018,4,17,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,1,0,3.11,1.48,0,93.7,-2.1,54.0,1.0,1.0,6.09,2141.0,6.5,-0.31,3.9,19.0,0.0,11.0,1.0,0.0,0.0,4-Seam Fastball,,
1,2018,4,17,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,1,1,3.03,1.36,0,94.9,-2.03,53.94,-1.0,0.0,6.04,2129.0,6.6,0.57,2.0,19.0,3.0,6.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,
0,2018,4,17,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,1,2,3.02,1.41,0,95.4,-2.12,53.84,0.0,1.0,6.01,2114.0,6.7,-0.02,2.6,19.0,3.0,2.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,4-Seam Fastball
0,2018,4,17,0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,2,2,3.08,1.48,0,85.5,-1.98,54.57,-1.0,-1.0,6.21,1478.0,5.9,1.08,-1.06,19.0,0.0,14.0,1.0,0.0,0.0,Split-Finger,4-Seam Fastball,4-Seam Fastball
1,2018,4,17,0,0,0,0,0,0,0,0,0,0,1,6,6,6,0,3,2,3.08,1.37,0,86.1,-1.97,54.36,-1.0,-1.0,6.24,1534.0,6.1,1.92,-0.17,19.0,0.0,14.0,1.0,0.0,0.0,Split-Finger,Split-Finger,4-Seam Fastball
1,2018,4,17,0,0,0,0,0,0,0,0,0,0,1,7,7,7,0,3,2,3.1,1.41,0,96.9,-2.16,54.21,-1.0,-1.0,5.98,2237.0,6.3,0.93,1.34,19.0,3.0,14.0,0.0,0.0,0.0,4-Seam Fastball,Split-Finger,Split-Finger
1,2018,4,17,0,0,1,-1,-1,1,0,0,0,0,1,1,8,8,0,0,0,3.24,1.57,1,,,,,,,,,,,,,,,,,,,
1,2018,4,17,0,0,1,-1,-1,1,0,0,0,0,1,2,9,9,0,1,0,3.32,1.53,0,96.0,-2.09,54.3,-1.0,1.0,6.04,2361.0,6.2,-0.9,3.64,19.0,0.0,11.0,1.0,0.0,0.0,4-Seam Fastball,,
0,2018,4,17,0,0,1,-1,-1,1,0,0,0,0,1,3,10,10,0,1,1,3.39,1.6,0,95.2,-2.14,54.22,1.0,0.0,6.05,2186.0,6.3,0.46,2.67,19.0,3.0,6.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,
0,2018,4,17,0,0,1,-1,-1,1,0,0,0,0,1,4,11,11,0,2,1,3.4,1.65,0,85.5,-2.08,54.55,1.0,-1.0,6.13,1428.0,6.0,2.13,0.44,19.0,0.0,14.0,1.0,0.0,0.0,Split-Finger,4-Seam Fastball,4-Seam Fastball
1,2018,4,17,0,0,1,-1,-1,1,0,0,0,0,1,5,12,12,0,3,1,3.32,1.59,0,85.8,-1.98,54.38,1.0,-1.0,6.14,1480.0,6.1,1.88,-1.77,19.0,0.0,14.0,1.0,0.0,0.0,Split-Finger,Split-Finger,4-Seam Fastball
1,2018,4,17,0,0,1,-1,-1,1,0,0,0,0,1,6,13,13,0,3,2,3.39,1.53,0,94.2,-2.16,54.08,1.0,-1.0,6.02,2226.0,6.4,0.95,1.79,19.0,5.0,14.0,0.0,0.0,0.0,4-Seam Fastball,Split-Finger,Split-Finger
0,2018,4,17,0,0,1,-1,-1,0,0,0,0,0,1,1,14,14,1,0,0,3.21,1.57,1,,,,,,,,,,,,,,,,,,,
1,2018,4,17,0,0,1,-1,-1,0,0,0,0,0,1,2,15,15,1,0,1,3.36,1.6,0,79.6,-2.27,54.22,1.0,0.0,5.93,2317.0,6.3,-0.31,2.4,19.0,2.0,4.0,0.0,0.0,0.0,Sweeper,,
1,2018,4,17,0,0,1,-1,-1,0,0,0,0,0,1,3,16,16,1,1,1,3.19,1.63,0,97.1,-2.31,54.1,1.0,1.0,6.02,2202.0,6.4,-0.84,4.93,19.0,0.0,11.0,1.0,0.0,0.0,4-Seam Fastball,Sweeper,
0,2018,4,17,0,0,1,-1,-1,0,0,0,0,0,1,4,17,17,1,1,2,3.23,1.63,0,96.4,-2.09,54.04,-1.0,1.0,6.03,2065.0,6.5,0.49,2.83,19.0,2.0,3.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,Sweeper
1,2018,4,17,0,0,1,-1,-1,0,0,0,0,0,1,5,18,18,1,2,2,3.23,1.55,0,87.6,-2.07,54.47,-1.0,-1.0,6.08,1565.0,6.0,1.34,1.01,19.0,0.0,14.0,1.0,0.0,0.0,Split-Finger,4-Seam Fastball,4-Seam Fastball
0,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,1,1,19,19,1,0,0,3.51,1.74,1,,,,,,,,,,,,,,,,,,,
0,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,1,2,20,20,1,1,0,3.45,1.73,0,82.0,-2.45,54.51,1.0,-1.0,5.85,2216.0,6.0,-1.09,2.28,19.0,0.0,13.0,1.0,0.0,0.0,Sweeper,,
1,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,1,3,21,21,1,1,1,3.44,1.66,0,81.8,-2.29,54.31,-1.0,0.0,5.84,2371.0,6.2,0.79,2.56,19.0,2.0,6.0,0.0,0.0,0.0,Sweeper,Sweeper,
1,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,1,4,22,22,1,2,1,3.51,1.66,0,97.1,-2.34,54.01,-1.0,-1.0,5.79,2428.0,6.5,1.5,1.05,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,Sweeper,Sweeper
0,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,1,5,23,23,1,2,2,3.44,1.66,0,96.8,-2.3,54.12,0.0,-1.0,5.85,2393.0,6.4,-0.27,2.13,19.0,3.0,8.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,Sweeper
0,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,1,6,24,24,1,3,2,3.4,1.55,0,82.6,-2.33,54.46,-1.0,-1.0,5.78,2412.0,6.0,1.29,1.22,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,4-Seam Fastball,4-Seam Fastball
1,2018,4,17,0,0,1,-1,-1,1,0,0,1,1,1,1,25,25,2,0,0,3.45,1.61,1,,,,,,,,,,,,,,,,,,,
1,2018,4,17,0,0,1,-1,-1,1,0,1,0,1,1,2,26,26,2,1,0,3.41,1.52,0,97.8,-2.43,53.95,1.0,-1.0,5.84,2500.0,6.6,1.18,-1.21,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,,
0,2018,4,17,0,0,1,-1,-1,1,0,1,0,1,1,3,27,27,2,1,1,3.27,1.53,0,97.8,-2.3,53.81,1.0,0.0,5.92,2131.0,6.7,0.65,2.58,19.0,9.0,6.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,
1,2018,4,17,0,0,1,-1,-1,1,0,1,0,1,1,4,28,28,2,2,1,3.36,1.47,0,88.5,-2.19,53.96,1.0,-1.0,5.95,1531.0,6.5,1.22,1.15,19.0,0.0,14.0,1.0,0.0,0.0,Split-Finger,4-Seam Fastball,4-Seam Fastball
0,2018,4,17,0,0,1,-1,-1,0,0,0,0,0,2,1,1,29,0,0,0,3.02,1.35,1,,,,,,,,,,,,,,,,,,,
0,2018,4,17,0,0,1,-1,-1,0,0,0,0,0,2,2,2,30,0,1,0,2.95,1.32,0,78.8,-2.21,54.77,1.0,1.0,6.09,2104.0,5.7,-1.58,3.97,19.0,0.0,11.0,1.0,0.0,0.0,Sweeper,,
1,2018,4,17,0,0,1,-1,-1,0,0,0,0,0,2,3,3,31,0,2,0,3.13,1.44,0,79.4,-2.27,54.78,1.0,1.0,6.05,2234.0,5.7,-1.48,4.32,19.0,0.0,11.0,1.0,0.0,0.0,Sweeper,Sweeper,
1,2018,4,17,0,0,1,-1,-1,1,0,0,0,0,2,1,4,32,1,0,0,3.43,1.57,1,,,,,,,,,,,,,,,,,,,
0,2018,4,17,0,0,1,-1,-1,1,0,0,0,0,2,2,5,33,1,0,1,3.25,1.52,0,96.8,-2.28,54.11,1.0,0.0,6.0,2207.0,6.4,0.38,2.45,19.0,3.0,6.0,0.0,0.0,0.0,4-Seam Fastball,,
1,2018,4,17,0,0,1,-1,-1,1,0,0,0,0,2,3,6,34,1,1,1,3.32,1.44,0,85.1,-2.17,54.72,-1.0,1.0,6.06,1320.0,5.8,-0.64,3.67,19.0,0.0,11.0,1.0,0.0,0.0,Split-Finger,4-Seam Fastball,
1,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,2,1,7,35,1,0,0,3.03,1.36,1,,,,,,,,,,,,,,,,,,,
1,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,2,2,8,36,1,1,0,3.11,1.41,0,95.0,-2.28,54.17,1.0,-1.0,5.94,1962.0,6.3,-0.6,1.54,19.0,0.0,7.0,1.0,0.0,0.0,4-Seam Fastball,,
0,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,2,3,9,37,1,1,1,3.24,1.37,0,95.1,-2.13,53.22,0.0,1.0,5.88,2057.0,7.3,0.18,2.79,19.0,3.0,2.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,
0,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,2,4,10,38,1,1,2,3.09,1.58,0,83.5,-2.38,54.48,0.0,0.0,5.8,2452.1,6.0,0.17,2.64,19.0,3.0,5.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,4-Seam Fastball
0,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,2,5,11,39,1,2,2,3.11,1.54,0,83.7,-2.54,54.35,-1.0,1.0,5.69,2238.0,6.2,0.95,3.2,19.0,0.0,12.0,1.0,0.0,0.0,Sweeper,Sweeper,4-Seam Fastball
1,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,2,6,12,40,1,3,2,3.08,1.38,0,82.3,-2.43,54.44,-1.0,-1.0,5.76,2180.0,6.1,1.29,2.03,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,Sweeper,Sweeper
0,2018,4,17,0,0,1,-1,-1,0,0,0,1,1,2,7,13,41,1,3,2,3.02,1.53,0,96.3,-2.19,54.18,-1.0,0.0,5.94,2153.0,6.3,0.43,2.28,19.0,3.0,6.0,0.0,0.0,0.0,4-Seam Fastball,Sweeper,Sweeper
1,2018,4,17,0,0,1,-1,-1,1,0,1,1,2,2,1,14,42,1,0,0,3.19,1.46,1,,,,,,,,,,,,,,,,,,,
1,2018,4,17,0,0,1,-1,-1,1,0,1,1,2,2,2,15,43,1,0,1,3.15,1.49,0,99.5,-2.49,54.0,0.0,-1.0,5.83,2061.0,6.5,0.27,1.92,19.0,2.0,8.0,0.0,0.0,0.0,4-Seam Fastball,,
